x,y,value
31,9,50.356823
31,10,52.70136
31,11,51.578514
31,12,44.523792
31,13,42.842476
31,14,45.38388
31,15,42.775135
31,16,41.970116
31,17,42.739727
31,18,42.972157
31,19,39.711708
31,20,39.11612
31,21,39.920338
31,22,40.214714
31,23,40.67381
31,24,41.61572
31,25,42.629425
31,26,41.407734
31,27,40.604366
31,28,36.036472
31,29,30.991707
31,30,27.085955
31,31,25.62983
31,32,25.367567
31,33,27.948738
31,34,31.403816
31,35,38.248352
31,36,43.065475
31,37,48.78988
31,38,52.63959
31,39,53.275566
31,40,54.753963
31,41,57.178444
31,42,62.78858
31,43,62.72016
31,44,57.24056
31,45,52.979694
31,46,53.966976
31,47,50.67767
31,48,47.437443
31,49,44.86773
31,50,42.159805
31,51,45.562717
31,52,48.51214
31,53,52.467506
31,54,56.453983
31,55,53.192497
31,56,56.06021
31,57,57.437294
31,58,58.537983
31,59,58.90626
31,60,58.42219
31,61,57.497128
31,62,59.748405
31,63,56.462776
31,64,48.955605
31,65,44.752224
31,66,44.648964
31,67,46.410305
31,68,44.74828
31,69,39.832874
31,70,37.045788
31,71,38.685944
31,72,40.645737
31,73,43.657288
31,74,49.11759
31,75,49.845722
31,76,44.778072
31,77,40.01168
31,78,34.058674
31,79,26.772362
31,80,22.12261
31,81,24.5406
31,82,26.516184
31,83,29.624414
31,84,31.397078
31,85,30.533463
31,86,33.645927
31,87,33.413357
31,88,33.777298
31,89,35.482674
31,90,36.135944
31,91,35.5241
31,92,40.08171
31,93,43.253128
31,94,45.895
31,95,54.174732
31,96,57.044064
31,97,61.358463
31,98,68.33647
31,99,75.6404
32,0,56.477867
32,1,56.900192
32,2,53.52419
32,3,51.65436
32,4,52.258385
32,5,51.1769
32,6,50.578903
32,7,51.368748
32,8,50.00459
32,9,47.62803
32,10,47.86059
32,11,46.013424
32,12,39.18503
32,13,37.5791
32,14,38.24605
32,15,34.724743
32,16,36.936493
32,17,42.87372
32,18,43.78942
32,19,40.726738
32,20,40.49544
32,21,40.536125
32,22,38.38067
32,23,39.14071
32,24,42.558277
32,25,42.561047
32,26,42.914005
32,27,39.91481
32,28,35.85703
32,29,31.411562
32,30,26.50483
32,31,27.437384
32,32,27.957514
32,33,30.756737
32,34,34.43541
32,35,37.27742
32,36,43.728382
32,37,48.37174
32,38,52.508007
32,39,55.378754
32,40,54.70621
32,41,56.949604
32,42,63.788666
32,43,64.91722
32,44,61.031647
32,45,57.1531
32,46,58.632736
32,47,59.46808
32,48,56.230812
32,49,48.316776
32,50,45.180443
32,51,43.884792
32,52,44.671543
32,53,46.69916
32,54,50.445427
32,55,50.71357
32,56,52.777225
32,57,57.246502
32,58,57.55861
32,59,52.786846
32,60,48.408394
32,61,52.369232
32,62,55.08211
32,63,54.367542
32,64,53.049397
32,65,50.470043
32,66,49.448967
32,67,48.742912
32,68,45.86483
32,69,39.22413
32,70,36.000538
32,71,37.864784
32,72,42.158775
32,73,45.612835
32,74,48.743057
32,75,50.77722
32,76,44.42253
32,77,40.318752
32,78,35.562912
32,79,30.80182
32,80,32.058372
32,81,30.733126
32,82,29.59173
32,83,30.322643
32,84,31.787142
32,85,35.500004
32,86,37.203987
32,87,37.25782
32,88,37.27547
32,89,36.940487
32,90,36.95949
32,91,34.112316
32,92,37.211872
32,93,40.18799
32,94,42.780704
32,95,46.889286
32,96,55.32218
32,97,61.756783
32,98,67.45431
32,99,71.06965
33,0,52.312965
33,1,51.598465
33,2,48.077236
33,3,45.3594
33,4,44.595577
33,5,45.439037
33,6,44.402065
33,7,45.516235
33,8,45.119564
33,9,43.634815
33,10,43.42033
33,11,41.662113
33,12,35.90237
33,13,34.352768
33,14,34.243996
33,15,31.653673
33,16,34.96965
33,17,39.59109
33,18,40.07289
33,19,38.08106
33,20,37.359867
33,21,37.62844
33,22,35.3637
33,23,36.26518
33,24,39.845703
33,25,40.43751
33,26,40.536945
33,27,38.44101
33,28,36.103447
33,29,33.333332
33,30,30.161535
33,31,31.48523
33,32,31.946447
33,33,34.13088
33,34,36.829666
33,35,37.25535
33,36,43.82709
33,37,48.412304
33,38,52.421444
33,39,55.193882
33,40,53.40115
33,41,57.8038
33,42,64.373505
33,43,65.70867
33,44,62.919003
33,45,60.23831
33,46,59.510654
33,47,61.75004
33,48,59.26517
33,49,51.014584
33,50,48.71412
33,51,45.184807
33,52,43.18852
33,53,42.39234
33,54,44.185936
33,55,46.524696
33,56,47.27345
33,57,51.387222
33,58,50.18905
33,59,42.996155
33,60,38.369495
33,61,44.7698
33,62,49.232204
33,63,51.747555
33,64,54.318584
33,65,51.510067
33,66,51.81012
33,67,49.74892
33,68,45.480717
33,69,37.75374
33,70,34.5873
33,71,35.95447
33,72,41.710903
33,73,46.384926
33,74,50.028706
33,75,53.033245
33,76,47.32931
33,77,44.511875
33,78,42.2476
33,79,40.533817
33,80,42.259758
33,81,40.462708
33,82,37.167313
33,83,35.296528
33,84,34.791298
33,85,37.52796
33,86,38.04593
33,87,38.14882
33,88,38.39669
33,89,38.18578
33,90,38.683594
33,91,36.827885
33,92,38.94801
33,93,40.716846
33,94,42.105865
33,95,44.223305
33,96,54.031235
33,97,60.01239
33,98,65.46295
33,99,69.3532
34,0,48.08272
34,1,48.098278
34,2,46.571644
34,3,42.71119
34,4,37.705288
34,5,40.13124
34,6,37.405174
34,7,37.21462
34,8,37.17795
34,9,37.34219
34,10,37.39581
34,11,37.07996
34,12,34.25092
34,13,33.131466
34,14,33.45549
34,15,33.27642
34,16,35.734333
34,17,33.508015
34,18,32.931984
34,19,33.844738
34,20,33.55533
34,21,34.6606
34,22,35.064617
34,23,35.692814
34,24,35.372406
34,25,37.029408
34,26,34.695816
34,27,35.96871
34,28,35.68577
34,29,33.56403
34,30,33.532444
34,31,34.894215
34,32,38.425774
34,33,39.732162
34,34,38.401302
34,35,37.18371
34,36,42.292583
34,37,46.920204
34,38,50.416046
34,39,52.08384
34,40,50.953037
34,41,58.871494
34,42,63.299896
34,43,64.29676
34,44,64.6548
34,45,65.112015
34,46,59.176945
34,47,57.399857
34,48,55.84651
34,49,53.32386
34,50,53.44286
34,51,49.88505
34,52,43.680645
34,53,39.91342
34,54,39.434753
34,55,42.00344
34,56,42.212635
34,57,43.998512
34,58,41.077095
34,59,33.484344
34,60,31.238825
34,61,36.78052
34,62,43.06565
34,63,48.688675
34,64,53.711628
34,65,50.233315
34,66,51.72229
34,67,47.69912
34,68,42.308014
34,69,35.000923
34,70,32.201015
34,71,33.47494
34,72,40.585598
34,73,46.877144
34,74,51.853035
34,75,53.954136
34,76,51.14499
34,77,50.756275
34,78,51.669003
34,79,53.014828
34,80,50.467346
34,81,51.139687
34,82,47.274708
34,83,43.56793
34,84,40.31015
34,85,36.933933
34,86,36.90489
34,87,37.6578
34,88,38.6536
34,89,39.39664
34,90,40.399063
34,91,43.082447
34,92,45.88674
34,93,45.612507
34,94,43.219055
34,95,44.7508
34,96,51.18723
34,97,54.910606
34,98,61.333668
34,99,70.43224
35,0,47.284935
35,1,45.49616
35,2,45.675636
35,3,43.216774
35,4,37.877632
35,5,31.938997
35,6,34.912647
35,7,34.198086
35,8,32.07444
35,9,29.363867
35,10,29.198944
35,11,28.706337
35,12,29.704142
35,13,31.958633
35,14,35.768776
35,15,32.566635
35,16,32.43934
35,17,30.70329
35,18,30.672392
35,19,31.173595
35,20,36.683334
35,21,33.2623
35,22,35.89657
35,23,36.863716
35,24,33.585358
35,25,31.84363
35,26,31.51259
35,27,33.06848
35,28,32.828
35,29,31.243778
35,30,34.76021
35,31,31.915676
35,32,38.51909
35,33,40.467842
35,34,37.523975
35,35,37.634308
35,36,44.244846
35,37,46.124317
35,38,48.01067
35,39,49.75768
35,40,50.6912
35,41,53.486134
35,42,58.99708
35,43,61.35685
35,44,63.33458
35,45,64.176674
35,46,59.629787
35,47,51.462154
35,48,48.737373
35,49,50.653713
35,50,50.16077
35,51,50.771355
35,52,43.229137
35,53,37.189182
35,54,33.261543
35,55,33.447216
35,56,36.346256
35,57,36.59217
35,58,33.72948
35,59,27.972385
35,60,23.197605
35,61,29.60169
35,62,38.056007
35,63,44.268578
35,64,48.168472
35,65,50.22881
35,66,46.099163
35,67,43.10323
35,68,37.96758
35,69,29.620398
35,70,26.51391
35,71,30.745459
35,72,38.013016
35,73,43.99938
35,74,48.712166
35,75,53.81121
35,76,53.75949
35,77,55.9108
35,78,57.158016
35,79,57.331074
35,80,60.192226
35,81,53.90838
35,82,48.99139
35,83,45.936085
35,84,44.57633
35,85,43.004013
35,86,39.615807
35,87,41.03815
35,88,42.58109
35,89,43.44473
35,90,44.14946
35,91,45.17045
35,92,48.130455
35,93,48.495537
35,94,46.981735
35,95,46.14162
35,96,47.200626
35,97,52.800255
35,98,58.69223
35,99,65.88653
36,0,42.725586
36,1,43.434124
36,2,42.02283
36,3,38.58307
36,4,33.082905
36,5,26.417559
36,6,26.326513
36,7,29.734505
36,8,30.672104
36,9,29.086641
36,10,27.785572
36,11,29.193645
36,12,30.344677
36,13,31.380033
36,14,32.722828
36,15,33.026497
36,16,32.52388
36,17,32.15678
36,18,32.917603
36,19,34.64068
36,20,39.3363
36,21,36.6137
36,22,38.448067
36,23,38.08589
36,24,32.572422
36,25,30.609676
36,26,33.440475
36,27,37.819458
36,28,37.55846
36,29,34.393433
36,30,37.505825
36,31,37.444748
36,32,38.809574
36,33,38.661045
36,34,37.23841
36,35,41.37436
36,36,43.39334
36,37,44.540443
36,38,46.735977
36,39,49.028416
36,40,47.68929
36,41,51.090725
36,42,56.552273
36,43,57.94121
36,44,56.10038
36,45,55.11247
36,46,51.98294
36,47,49.010735
36,48,46.86922
36,49,46.906246
36,50,50.066406
36,51,48.441746
36,52,40.980503
36,53,36.12727
36,54,32.777344
36,55,27.167654
36,56,30.135595
36,57,33.22221
36,58,32.037598
36,59,27.178293
36,60,24.819365
36,61,26.483816
36,62,33.70957
36,63,39.32513
36,64,43.599358
36,65,50.231724
36,66,47.196293
36,67,43.661
36,68,39.943974
36,69,35.301334
36,70,32.951477
36,71,35.42384
36,72,41.483635
36,73,47.460754
36,74,52.758373
36,75,59.297085
36,76,57.603992
36,77,60.302456
36,78,63.526905
36,79,66.48855
36,80,64.12335
36,81,63.35336
36,82,60.810547
36,83,56.86689
36,84,51.965523
36,85,49.63991
36,86,47.526405
36,87,47.200855
36,88,47.904408
36,89,48.629055
36,90,49.67552
36,91,51.831608
36,92,51.67019
36,93,50.96003
36,94,51.415848
36,95,46.902138
36,96,51.004993
36,97,54.886253
36,98,59.353302
36,99,64.172516
37,0,41.31287
37,1,38.506706
37,2,35.491787
37,3,32.225285
37,4,28.367746
37,5,24.511414
37,6,24.797228
37,7,24.575281
37,8,25.373402
37,9,27.383804
37,10,29.09536
37,11,28.571114
37,12,31.852823
37,13,33.475624
37,14,32.97344
37,15,35.315998
37,16,35.493782
37,17,36.641922
37,18,36.907978
37,19,38.48348
37,20,43.023605
37,21,39.31911
37,22,33.807106
37,23,32.91079
37,24,32.914207
37,25,31.1275
37,26,33.956207
37,27,39.732544
37,28,39.98369
37,29,38.111843
37,30,41.947437
37,31,38.16236
37,32,33.325737
37,33,32.606613
37,34,35.375042
37,35,41.390724
37,36,43.792366
37,37,47.19455
37,38,48.826797
37,39,47.605076
37,40,45.311207
37,41,46.116077
37,42,48.745327
37,43,50.20294
37,44,47.951065
37,45,48.14468
37,46,46.00557
37,47,47.61668
37,48,47.164154
37,49,48.313614
37,50,48.810165
37,51,47.082134
37,52,42.493664
37,53,35.668842
37,54,24.664179
37,55,19.701689
37,56,24.158716
37,57,28.817104
37,58,28.735271
37,59,24.964134
37,60,24.44275
37,61,26.32111
37,62,30.66256
37,63,34.820797
37,64,39.962914
37,65,45.18144
37,66,41.8971
37,67,38.09651
37,68,36.90015
37,69,37.79621
37,70,38.26627
37,71,41.767883
37,72,48.417057
37,73,53.814423
37,74,56.495464
37,75,60.20105
37,76,64.66203
37,77,66.885124
37,78,69.002625
37,79,71.89872
37,80,72.55349
37,81,71.77339
37,82,69.32551
37,83,64.904045
37,84,58.99391
37,85,55.86822
37,86,52.259426
37,87,50.473637
37,88,50.530113
37,89,50.73377
37,90,53.958416
37,91,53.25278
37,92,52.921837
37,93,52.96559
37,94,56.980045
37,95,59.493523
37,96,56.854862
37,97,55.304634
37,98,57.724483
37,99,60.062496
38,0,38.352448
38,1,34.71814
38,2,31.040314
38,3,28.225502
38,4,25.810476
38,5,24.042381
38,6,23.90562
38,7,23.435345
38,8,25.146448
38,9,28.579378
38,10,29.522955
38,11,29.08854
38,12,33.8907
38,13,36.68544
38,14,36.486214
38,15,37.86684
38,16,39.540897
38,17,40.457256
38,18,39.237103
38,19,39.10114
38,20,41.821556
38,21,37.793343
38,22,31.940619
38,23,31.555998
38,24,32.801414
38,25,30.964476
38,26,31.247934
38,27,36.814003
38,28,37.543907
38,29,36.828278
38,30,40.150215
38,31,36.587914
38,32,30.433208
38,33,29.849983
38,34,33.990604
38,35,39.172337
38,36,41.174286
38,37,44.844067
38,38,45.997353
38,39,43.866478
38,40,42.100662
38,41,41.90464
38,42,44.14782
38,43,46.308044
38,44,44.73601
38,45,45.12235
38,46,44.49342
38,47,46.16159
38,48,45.28436
38,49,45.8038
38,50,45.74121
38,51,42.916916
38,52,39.065342
38,53,31.502491
38,54,18.950716
38,55,15.843815
38,56,19.637997
38,57,25.687944
38,58,27.724781
38,59,25.69989
38,60,26.072687
38,61,28.85147
38,62,30.894684
38,63,32.025112
38,64,34.707405
38,65,38.15535
38,66,37.092503
38,67,35.62651
38,68,37.00644
38,69,39.94941
38,70,42.051292
38,71,46.268932
38,72,53.072887
38,73,57.995926
38,74,59.950447
38,75,61.960854
38,76,68.09999
38,77,71.32894
38,78,73.12766
38,79,74.60454
38,80,77.02582
38,81,75.48775
38,82,72.71212
38,83,68.14419
38,84,62.203503
38,85,58.588104
38,86,54.511623
38,87,53.228558
38,88,53.603046
38,89,53.74886
38,90,56.69401
38,91,55.713837
38,92,57.044792
38,93,57.848625
38,94,61.622704
38,95,66.1653
38,96,60.12945
38,97,55.936337
38,98,56.405724
38,99,57.60923
39,0,34.693558
39,1,31.84709
39,2,25.631752
39,3,23.179365
39,4,24.036097
39,5,24.872828
39,6,22.81083
39,7,25.329327
39,8,28.899494
39,9,31.466272
39,10,27.960968
39,11,30.259907
39,12,36.658146
39,13,40.769505
39,14,40.782917
39,15,37.392086
39,16,41.553413
39,17,41.86524
39,18,39.259632
39,19,37.59381
39,20,37.739353
39,21,33.216236
39,22,32.908524
39,23,33.7014
39,24,31.64756
39,25,29.794449
39,26,25.658104
39,27,28.843296
39,28,30.209038
39,29,33.291157
39,30,37.08463
39,31,36.67502
39,32,31.952063
39,33,31.719536
39,34,34.996544
39,35,37.8365
39,36,39.061417
39,37,42.02998
39,38,43.00947
39,39,42.193882
39,40,41.993996
39,41,41.42169
39,42,44.464157
39,43,46.938248
39,44,44.066933
39,45,42.17634
39,46,45.25415
39,47,46.354122
39,48,43.22521
39,49,38.69069
39,50,38.913456
39,51,34.74086
39,52,30.570158
39,53,24.330856
39,54,17.605608
39,55,16.525599
39,56,16.867926
39,57,22.555367
39,58,26.984728
39,59,27.443045
39,60,27.93737
39,61,32.01642
39,62,33.884506
39,63,31.816847
39,64,30.005228
39,65,32.367813
39,66,35.132206
39,67,37.228268
39,68,40.39416
39,69,41.784
39,70,44.27629
39,71,48.4453
39,72,55.667053
39,73,60.85224
39,74,64.85484
39,75,67.050514
39,76,69.55925
39,77,74.3631
39,78,76.602516
39,79,75.4178
39,80,77.550545
39,81,76.000946
39,82,74.018074
39,83,69.49116
39,84,62.566483
39,85,57.908577
39,86,56.232147
39,87,58.916527
39,88,60.279064
39,89,58.80037
39,90,57.800407
39,91,58.88182
39,92,62.583626
39,93,63.76809
39,94,64.37717
39,95,65.75864
39,96,60.7591
39,97,57.480156
39,98,56.372196
39,99,56.25853
40,0,32.10619
40,1,30.950388
40,2,24.60467
40,3,21.991571
40,4,22.815886
40,5,24.79786
40,6,21.859879
40,7,23.86228
40,8,27.692799
40,9,31.106604
40,10,29.997227
40,11,29.705265
40,12,33.932816
40,13,38.604572
40,14,41.553318
40,15,40.609577
40,16,41.215622
40,17,40.085983
40,18,37.534737
40,19,37.349476
40,20,38.75251
40,21,32.984344
40,22,33.546913
40,23,32.83906
40,24,26.871607
40,25,24.461546
40,26,24.863552
40,27,25.243011
40,28,25.637173
40,29,31.05759
40,30,39.656906
40,31,37.63029
40,32,34.42539
40,33,33.264004
40,34,33.06084
40,35,37.22242
40,36,39.617546
40,37,41.69539
40,38,41.386482
40,39,39.759663
40,40,41.041
40,41,39.279972
40,42,46.867638
40,43,50.184284
40,44,43.872616
40,45,42.599743
40,46,42.087547
40,47,44.29845
40,48,42.195915
40,49,36.749607
40,50,34.48171
40,51,31.895199
40,52,26.50424
40,53,21.174675
40,54,18.784842
40,55,12.725679
40,56,14.389162
40,57,18.550638
40,58,24.262163
40,59,27.692553
40,60,27.89811
40,61,29.740742
40,62,34.256466
40,63,33.69258
40,64,32.458942
40,65,34.56366
40,66,34.576862
40,67,36.382996
40,68,40.737076
40,69,43.538876
40,70,47.14391
40,71,45.89508
40,72,54.24673
40,73,60.805965
40,74,67.04296
40,75,71.237495
40,76,73.40537
40,77,75.26854
40,78,76.52041
40,79,75.58573
40,80,78.94821
40,81,78.567726
40,82,77.35025
40,83,71.84686
40,84,62.28878
40,85,57.384575
40,86,61.2218
40,87,64.06793
40,88,64.17579
40,89,61.107002
40,90,59.3061
40,91,60.07788
40,92,64.553955
40,93,65.668
40,94,64.34725
40,95,63.884598
40,96,59.368454
40,97,56.111835
40,98,54.25537
40,99,54.203613
41,0,37.819042
41,1,33.77656
41,2,28.785282
41,3,25.365183
41,4,22.489218
41,5,22.420986
41,6,22.432062
41,7,24.345078
41,8,28.309303
41,9,32.263645
41,10,31.399033
41,11,31.965462
41,12,33.616196
41,13,36.51021
41,14,39.48916
41,15,40.06544
41,16,38.670547
41,17,37.89406
41,18,36.108265
41,19,36.821896
41,20,39.452934
41,21,34.917633
41,22,35.10071
41,23,34.30122
41,24,29.546637
41,25,28.969988
41,26,30.616108
41,27,26.51096
41,28,25.103367
41,29,30.66473
41,30,39.402054
41,31,35.850574
41,32,32.529438
41,33,31.749052
41,34,31.746792
41,35,33.378204
41,36,35.950706
41,37,40.028732
41,38,40.975647
41,39,39.354095
41,40,36.6191
41,41,39.26703
41,42,44.707943
41,43,48.248352
41,44,45.322124
41,45,42.61244
41,46,40.456127
41,47,42.45399
41,48,41.1565
41,49,36.770588
41,50,31.533918
41,51,34.146317
41,52,27.000776
41,53,20.489164
41,54,19.537565
41,55,17.234531
41,56,15.285405
41,57,19.424953
41,58,24.977535
41,59,26.928524
41,60,27.817833
41,61,29.267511
41,62,33.319496
41,63,32.40358
41,64,30.243942
41,65,29.737127
41,66,31.577126
41,67,36.30088
41,68,40.370483
41,69,40.417274
41,70,44.25048
41,71,45.038635
41,72,52.939224
41,73,57.21375
41,74,59.588486
41,75,66.798004
41,76,69.94529
41,77,72.669815
41,78,73.83838
41,79,72.89344
41,80,73.40825
41,81,74.782684
41,82,72.01308
41,83,67.81514
41,84,62.360046
41,85,56.07556
41,86,60.064972
41,87,63.387646
41,88,63.070847
41,89,58.95459
41,90,56.815434
41,91,59.542286
41,92,63.208347
41,93,63.276527
41,94,59.989105
41,95,57.982983
41,96,59.95748
41,97,55.836796
41,98,53.77422
41,99,54.75396
42,0,47.397526
42,1,41.11707
42,2,36.92966
42,3,32.73944
42,4,26.909107
42,5,25.540894
42,6,23.830038
42,7,29.37085
42,8,32.21146
42,9,30.069927
42,10,30.72788
42,11,29.742325
42,12,32.546486
42,13,34.688377
42,14,36.16256
42,15,38.35913
42,16,38.87821
42,17,37.0013
42,18,36.704765
42,19,41.08865
42,20,43.738964
42,21,41.359707
42,22,40.973934
42,23,40.174503
42,24,37.31354
42,25,35.83414
42,26,35.702065
42,27,30.546919
42,28,29.371155
42,29,34.22518
42,30,39.938793
42,31,36.67429
42,32,35.87298
42,33,34.911674
42,34,31.600853
42,35,32.579453
42,36,33.01131
42,37,36.76979
42,38,38.149727
42,39,37.4828
42,40,34.432358
42,41,35.86814
42,42,41.400223
42,43,44.075523
42,44,40.336334
42,45,39.1016
42,46,37.1149
42,47,39.35639
42,48,39.111797
42,49,36.340263
42,50,33.270596
42,51,32.71121
42,52,29.789114
42,53,23.890362
42,54,21.328333
42,55,21.143848
42,56,20.33035
42,57,18.414555
42,58,21.839832
42,59,24.533144
42,60,25.176123
42,61,28.053463
42,62,33.43075
42,63,33.27726
42,64,30.513302
42,65,28.659409
42,66,29.008984
42,67,32.80395
42,68,36.423225
42,69,37.31005
42,70,41.68812
42,71,42.287785
42,72,46.707664
42,73,51.442497
42,74,56.74363
42,75,58.82779
42,76,66.01542
42,77,68.95683
42,78,68.55807
42,79,67.29084
42,80,70.20689
42,81,67.17223
42,82,61.92525
42,83,58.711487
42,84,57.392002
42,85,54.98966
42,86,56.469326
42,87,58.267647
42,88,59.85222
42,89,60.995518
42,90,58.25302
42,91,59.207542
42,92,61.400326
42,93,61.680393
42,94,58.49287
42,95,53.97005
42,96,55.98544
42,97,51.507675
42,98,48.91984
42,99,50.191612
43,0,56.197296
43,1,50.00111
43,2,45.098587
43,3,39.459885
43,4,31.768883
43,5,28.582195
43,6,26.237345
43,7,32.09932
43,8,34.27761
43,9,30.8379
43,10,33.05688
43,11,31.39421
43,12,33.76757
43,13,34.31675
43,14,33.456795
43,15,35.402195
43,16,38.709324
43,17,38.05175
43,18,39.503117
43,19,45.166042
43,20,47.58083
43,21,46.58309
43,22,45.558052
43,23,44.64366
43,24,42.88797
43,25,41.35938
43,26,41.073486
43,27,37.170513
43,28,36.03552
43,29,39.35924
43,30,41.952904
43,31,39.62602
43,32,40.447693
43,33,39.37541
43,34,34.578686
43,35,35.17896
43,36,33.643482
43,37,35.94036
43,38,36.937683
43,39,36.84397
43,40,34.933773
43,41,34.7411
43,42,38.342632
43,43,40.332043
43,44,37.340294
43,45,35.14686
43,46,34.64449
43,47,37.519547
43,48,38.530487
43,49,37.442467
43,50,34.926968
43,51,32.58062
43,52,30.866903
43,53,25.58628
43,54,22.715958
43,55,22.609743
43,56,23.07167
43,57,19.209303
43,58,21.717018
43,59,25.067059
43,60,25.042639
43,61,28.737444
43,62,34.620617
43,63,34.79016
43,64,31.699402
43,65,30.07698
43,66,28.7851
43,67,30.837584
43,68,34.111843
43,69,36.05796
43,70,37.928764
43,71,40.381977
43,72,43.54564
43,73,48.11946
43,74,54.112877
43,75,54.445457
43,76,61.82108
43,77,63.75373
43,78,61.840916
43,79,59.6322
43,80,61.090935
43,81,58.920788
43,82,53.835087
43,83,51.62538
43,84,51.78778
43,85,52.545338
43,86,52.53675
43,87,54.840935
43,88,57.187126
43,89,59.1042
43,90,56.918724
43,91,57.263203
43,92,58.755703
43,93,58.210075
43,94,54.15195
43,95,48.74232
43,96,48.59417
43,97,45.584686
43,98,43.41745
43,99,44.026905
44,0,62.051018
44,1,59.250427
44,2,54.56203
44,3,46.969658
44,4,35.415123
44,5,28.009373
44,6,27.787281
44,7,32.43262
44,8,34.77597
44,9,34.625813
44,10,37.63867
44,11,36.73058
44,12,37.733505
44,13,36.24199
44,14,32.09755
44,15,31.754047
44,16,38.855732
44,17,43.092743
44,18,45.507427
44,19,45.853634
44,20,45.154724
44,21,46.674217
44,22,47.3761
44,23,46.799305
44,24,45.43398
44,25,44.692715
44,26,46.994827
44,27,47.664394
44,28,46.279736
44,29,44.693398
44,30,42.43065
44,31,42.032642
44,32,44.247963
44,33,43.41086
44,34,39.95076
44,35,40.55742
44,36,37.082245
44,37,35.87667
44,38,35.651306
44,39,36.024334
44,40,36.421574
44,41,34.487568
44,42,33.30934
44,43,35.27453
44,44,36.81552
44,45,32.28498
44,46,32.988064
44,47,35.169056
44,48,37.41289
44,49,39.2022
44,50,36.327393
44,51,33.84921
44,52,28.934013
44,53,23.941341
44,54,22.77092
44,55,21.388817
44,56,22.187618
44,57,20.810936
44,58,24.221481
44,59,29.50475
44,60,29.586792
44,61,32.29256
44,62,36.274082
44,63,35.71006
44,64,31.550423
44,65,30.606709
44,66,29.332901
44,67,31.30758
44,68,34.67793
44,69,36.798943
44,70,32.874477
44,71,38.961773
44,72,42.881428
44,73,46.10708
44,74,48.576916
44,75,50.426006
44,76,54.156376
44,77,55.16542
44,78,53.09599
44,79,52.280075
44,80,50.09439
44,81,52.72022
44,82,48.949104
44,83,47.42273
44,84,47.072346
44,85,49.972786
44,86,49.558575
44,87,53.252758
44,88,54.939835
44,89,53.48754
44,90,53.016705
44,91,54.251625
44,92,56.168865
44,93,53.86615
44,94,47.468075
44,95,42.76399
44,96,39.33279
44,97,39.691826
44,98,38.88421
44,99,38.8178
45,0,69.13107
45,1,66.05776
45,2,60.4059
45,3,50.673824
45,4,35.80627
45,5,26.219984
45,6,28.654179
45,7,35.941246
45,8,39.050755
45,9,38.426994
45,10,37.17999
45,11,37.477978
45,12,41.708305
45,13,41.09655
45,14,34.87009
45,15,32.455673
45,16,37.44195
45,17,44.75168
45,18,48.187828
45,19,45.419846
45,20,39.863335
45,21,46.970314
45,22,49.592197
45,23,49.604885
45,24,48.511017
45,25,46.44612
45,26,50.66524
45,27,53.230762
45,28,52.706158
45,29,50.979107
45,30,46.317276
45,31,46.217213
45,32,47.524345
45,33,45.56342
45,34,42.000698
45,35,40.50084
45,36,38.368015
45,37,33.853764
45,38,32.31411
45,39,33.346092
45,40,34.881306
45,41,33.95032
45,42,31.457186
45,43,33.313084
45,44,36.21924
45,45,32.555504
45,46,31.346476
45,47,34.85483
45,48,38.101696
45,49,40.4578
45,50,40.773018
45,51,37.334328
45,52,28.31473
45,53,22.747707
45,54,23.401508
45,55,22.974787
45,56,21.14701
45,57,24.190897
45,58,29.092169
45,59,34.170654
45,60,35.143986
45,61,35.195065
45,62,38.07216
45,63,37.510838
45,64,32.957916
45,65,28.654331
45,66,30.159538
45,67,32.98785
45,68,35.480503
45,69,35.52555
45,70,29.852884
45,71,35.04762
45,72,39.170246
45,73,41.847145
45,74,42.698254
45,75,46.257927
45,76,44.205914
45,77,45.716473
45,78,44.562874
45,79,45.498634
45,80,46.041664
45,81,44.505238
45,82,45.241158
45,83,46.046352
45,84,44.184162
45,85,45.17571
45,86,50.278004
45,87,52.993954
45,88,53.56087
45,89,50.661606
45,90,47.100784
45,91,48.83678
45,92,53.602856
45,93,51.587955
45,94,43.856354
45,95,40.78939
45,96,35.723392
45,97,35.36145
45,98,34.53266
45,99,35.396217
46,0,70.28791
46,1,71.29027
46,2,61.57043
46,3,50.86544
46,4,39.304478
46,5,31.759197
46,6,29.29082
46,7,33.9536
46,8,36.82378
46,9,37.60285
46,10,33.28173
46,11,35.78386
46,12,36.355473
46,13,35.18033
46,14,31.7617
46,15,29.007566
46,16,35.29559
46,17,40.54367
46,18,43.425777
46,19,42.036877
46,20,37.852592
46,21,43.084568
46,22,47.325077
46,23,47.893566
46,24,46.780468
46,25,49.253235
46,26,53.33708
46,27,56.041706
46,28,55.877243
46,29,53.82522
46,30,51.778126
46,31,52.858585
46,32,50.263752
46,33,47.378834
46,34,46.49067
46,35,43.845592
46,36,42.966354
46,37,38.132874
46,38,34.887707
46,39,32.23258
46,40,28.37165
46,41,30.565887
46,42,31.03608
46,43,33.073997
46,44,34.411037
46,45,32.322193
46,46,31.599155
46,47,34.917522
46,48,37.9401
46,49,39.998413
46,50,39.800068
46,51,37.024967
46,52,32.89622
46,53,27.894371
46,54,24.741655
46,55,24.369026
46,56,27.927515
46,57,30.668116
46,58,33.97349
46,59,36.928463
46,60,39.76495
46,61,38.094574
46,62,38.9577
46,63,37.81305
